"Fecha Hora (YYYY-MM-DD HH:MM)","Velocidad de viento en 20.0 metros [mean,m/s]","Velocidad de viento en 20.0 metros [max,m/s]","Velocidad de viento en 20.0 metros [sig,m/s]","Velocidad de viento en 10.0 metros [mean,m/s]","Velocidad de viento en 10.0 metros [max,m/s]","Velocidad de viento en 10.0 metros [sig,m/s]","Dirección del viento en 10.0 metros [mean,grados]","Dirección del viento en 10.0 metros [sig,grados]","Humedad Relativa [mean,%]","Temperatura [mean,C]","Presión Atmosférica [mean,hPa]"
"2010-04-13 09:10",4.30,5.80,0.60,4.10,6.20,0.70,68.00,13.00,75.0,19.45,930.00
"2010-04-13 09:20",3.80,6.20,0.70,3.60,6.00,0.70,66.00,12.00,75.0,19.55,930.00
"2010-04-13 09:30",3.10,5.00,0.60,3.00,4.80,0.60,55.00,16.00,73.0,19.85,930.00
"2010-04-13 09:40",3.00,4.70,0.60,2.90,4.50,0.70,57.00,11.00,73.0,20.25,930.00
"2010-04-13 09:50",3.00,5.10,0.70,2.80,5.00,0.80,62.00,17.00,72.0,20.45,931.00
"2010-04-13 10:00",3.10,5.00,0.70,2.70,5.20,0.90,81.00,17.00,70.0,20.95,931.00
"2010-04-13 10:10",4.00,6.30,0.70,3.90,6.50,0.80,56.00,13.00,69.0,21.05,931.00
"2010-04-13 10:20",4.00,6.40,0.70,3.40,5.50,0.90,84.00,21.00,68.0,21.05,931.00
"2010-04-13 10:30",4.00,9.30,0.90,3.70,8.90,1.00,57.00,29.00,69.0,21.65,931.00
"2010-04-13 10:40",4.20,6.50,0.70,4.10,6.20,0.80,49.00,19.00,67.0,21.85,931.00
"2010-04-13 10:50",3.20,5.50,0.90,3.10,5.90,0.90,9.00,75.00,67.0,22.05,930.00
"2010-04-13 11:00",4.40,6.70,1.00,4.40,6.20,0.90,256.00,26.00,63.0,21.75,930.00
"2010-04-13 11:10",5.20,6.80,0.70,5.20,6.70,0.60,263.00,12.00,66.0,20.05,930.00
"2010-04-13 11:20",5.30,6.90,0.60,5.20,6.40,0.50,253.00,10.00,67.0,19.45,930.00
"2010-04-13 11:30",5.50,6.80,0.50,5.30,6.60,0.50,256.00,14.00,68.0,19.45,930.00
"2010-04-13 11:40",5.30,6.90,0.60,5.20,6.80,0.60,252.00,10.00,69.0,19.45,930.00
"2010-04-13 11:50",5.40,7.70,0.80,5.30,7.30,0.80,253.00,16.00,71.0,19.75,930.00
"2010-04-13 12:00",6.00,7.50,0.60,5.80,7.20,0.60,255.00,15.00,70.0,19.75,930.00
"2010-04-13 12:10",6.20,7.90,0.60,6.00,7.80,0.50,259.00,16.00,71.0,19.55,930.00
"2010-04-13 12:20",6.40,8.10,0.60,6.30,7.50,0.60,258.00,16.00,71.0,19.45,930.00
"2010-04-13 12:30",7.00,8.60,0.60,6.70,8.30,0.60,261.00,15.00,71.0,19.35,929.00
"2010-04-13 12:40",7.00,8.60,0.60,6.70,8.20,0.60,256.00,14.00,72.0,19.35,929.00
"2010-04-13 12:50",7.10,8.70,0.60,6.90,8.50,0.60,253.00,15.00,73.0,19.35,929.00
"2010-04-13 13:00",7.50,9.80,0.70,7.20,9.10,0.60,254.00,12.00,72.0,19.15,929.00
"2010-04-13 13:10",7.90,10.70,0.80,7.60,10.10,0.80,253.00,14.00,72.0,18.85,929.00
"2010-04-13 13:20",8.50,10.90,0.70,8.10,10.20,0.70,261.00,17.00,72.0,18.65,928.00
"2010-04-13 13:30",8.50,10.70,0.70,8.10,9.90,0.70,263.00,12.00,73.0,18.55,929.00
"2010-04-13 13:40",8.70,10.60,0.70,8.40,10.30,0.70,258.00,17.00,74.0,18.35,928.00
"2010-04-13 13:50",8.80,10.90,0.70,8.40,10.70,0.80,257.00,18.00,73.0,18.15,928.00
"2010-04-13 14:00",8.60,11.20,0.90,8.30,10.60,0.80,254.00,12.00,73.0,18.15,928.00
"2010-04-13 14:10",8.60,10.20,0.70,8.10,10.40,0.90,257.00,11.00,74.0,18.05,928.00
"2010-04-13 14:20",8.50,10.10,0.70,8.00,9.70,0.70,257.00,10.00,75.0,18.05,928.00
"2010-04-13 14:30",8.50,11.10,0.70,8.00,10.60,0.80,258.00,12.00,74.0,18.25,928.00
"2010-04-13 14:40",8.30,10.40,0.90,7.90,10.00,0.90,254.00,9.00,75.0,18.25,928.00
"2010-04-13 14:50",8.60,11.20,0.80,8.20,10.30,0.90,257.00,11.00,75.0,18.25,928.00
"2010-04-13 15:00",9.00,11.00,0.80,8.60,10.50,0.80,257.00,14.00,75.0,18.25,928.00
"2010-04-13 15:10",9.00,11.30,0.80,8.50,10.70,0.80,257.00,17.00,75.0,18.25,928.00
"2010-04-13 15:20",9.30,11.20,0.70,8.90,10.70,0.70,254.00,15.00,75.0,18.25,928.00
"2010-04-13 15:30",9.30,10.80,0.60,8.90,10.50,0.60,256.00,10.00,76.0,18.15,928.00
"2010-04-13 15:40",10.10,12.20,0.60,9.60,11.70,0.60,258.00,14.00,76.0,18.05,928.00
"2010-04-13 15:50",11.00,13.00,0.70,10.40,11.90,0.60,259.00,16.00,76.0,18.05,928.00
"2010-04-13 16:00",11.30,13.30,0.70,10.70,12.70,0.70,261.00,13.00,76.0,17.95,928.00
"2010-04-13 16:10",12.00,14.10,0.80,11.30,13.50,0.80,263.00,22.00,76.0,18.05,928.00
"2010-04-13 16:20",11.80,13.50,0.80,11.10,13.00,0.80,262.00,18.00,77.0,18.25,928.00
"2010-04-13 16:30",10.90,12.90,0.70,10.20,12.20,0.70,262.00,19.00,77.0,18.05,928.00
"2010-04-13 16:40",10.10,11.70,0.50,9.50,11.00,0.50,259.00,15.00,76.0,17.85,928.00
"2010-04-13 16:50",9.60,10.90,0.50,9.00,10.60,0.60,263.00,16.00,76.0,17.75,928.00
"2010-04-13 17:00",9.40,10.80,0.50,9.00,10.30,0.50,262.00,15.00,77.0,17.85,929.00
"2010-04-13 17:10",8.90,10.40,0.50,8.40,9.80,0.50,262.00,16.00,77.0,17.65,929.00
"2010-04-13 17:20",9.80,10.70,0.40,9.20,10.40,0.50,260.00,14.00,77.0,17.75,928.00
"2010-04-13 17:30",10.30,11.50,0.50,9.80,10.80,0.50,260.00,10.00,77.0,17.45,928.00
"2010-04-13 17:40",10.70,11.50,0.50,10.10,11.20,0.50,259.00,10.00,77.0,17.15,929.00
"2010-04-13 17:50",11.30,13.10,0.50,10.50,11.90,0.70,264.00,12.00,78.0,16.95,929.00
"2010-04-13 18:00",11.60,12.60,0.40,10.80,12.10,0.40,261.00,14.00,78.0,16.95,929.00
"2010-04-13 18:10",11.50,12.70,0.50,10.60,12.00,0.70,261.00,13.00,79.0,16.75,928.00
"2010-04-13 18:20",11.30,12.10,0.40,10.50,11.60,0.50,262.00,10.00,80.0,16.55,929.00
"2010-04-13 18:30",10.60,11.50,0.40,9.90,10.70,0.50,262.00,15.00,81.0,16.35,929.00
"2010-04-13 18:40",10.90,11.80,0.30,10.10,11.00,0.30,262.00,15.00,82.0,16.25,929.00
"2010-04-13 18:50",10.80,11.50,0.20,9.90,10.80,0.40,265.00,12.00,83.0,16.25,929.00
"2010-04-13 19:00",10.70,11.10,0.20,10.00,10.60,0.30,263.00,9.00,83.0,16.15,929.00
"2010-04-13 19:10",10.20,11.00,0.20,9.50,10.30,0.30,262.00,16.00,84.0,15.95,929.00
"2010-04-13 19:20",9.70,10.50,0.30,9.00,9.90,0.30,263.00,16.00,85.0,15.75,930.00
"2010-04-13 19:30",8.60,9.50,0.30,8.10,9.20,0.40,263.00,19.00,86.0,15.75,930.00
"2010-04-13 19:40",8.20,8.70,0.20,7.60,8.20,0.30,262.00,15.00,87.0,15.65,930.00
"2010-04-13 19:50",8.20,8.70,0.20,7.70,8.30,0.30,263.00,18.00,87.0,15.85,930.00
"2010-04-13 20:00",7.20,8.10,0.40,6.70,7.70,0.40,262.00,14.00,87.0,15.95,930.00
"2010-04-13 20:10",5.50,6.70,0.40,5.10,6.20,0.40,256.00,11.00,87.0,16.05,931.00
"2010-04-13 20:20",4.20,5.70,0.70,4.00,5.30,0.80,244.00,10.00,88.0,16.05,931.00
"2010-04-13 20:30",1.20,2.70,0.60,1.00,2.30,0.50,274.00,27.00,87.0,16.05,931.00
"2010-04-13 20:40",1.40,2.40,0.50,1.40,2.10,0.40,334.00,37.00,87.0,16.05,931.00
"2010-04-13 20:50",2.10,2.40,0.10,2.00,2.30,0.10,57.00,5.00,87.0,16.05,932.00
"2010-04-13 21:00",2.00,2.50,0.20,1.70,2.50,0.40,97.00,21.00,87.0,16.25,932.00
"2010-04-13 21:10",3.20,4.10,0.40,2.60,3.60,0.50,108.00,13.00,87.0,16.35,932.00
"2010-04-13 21:20",4.50,5.80,0.60,2.70,4.60,0.60,103.00,8.00,87.0,16.55,932.00
"2010-04-13 21:30",4.50,5.60,0.50,3.80,5.20,0.50,88.00,8.00,86.0,16.85,932.00
"2010-04-13 21:40",4.30,5.00,0.20,3.30,4.40,0.70,93.00,10.00,86.0,17.15,932.00
"2010-04-13 21:50",4.00,4.70,0.30,2.30,4.20,0.40,105.00,7.00,85.0,17.45,932.00
"2010-04-13 22:00",3.60,4.50,0.30,2.40,3.90,0.40,103.00,8.00,84.0,17.55,932.00
"2010-04-13 22:10",3.90,4.80,0.40,3.00,4.30,0.50,95.00,5.00,83.0,17.85,932.00
"2010-04-13 22:20",2.50,3.80,0.80,2.00,3.60,0.80,84.00,10.00,82.0,18.05,932.00
"2010-04-13 22:30",1.40,3.60,0.70,1.30,3.40,0.90,122.00,54.00,81.0,18.15,932.00
"2010-04-13 22:40",1.90,3.60,0.50,2.00,3.30,0.60,136.00,23.00,80.0,17.85,932.00
"2010-04-13 22:50",1.70,2.30,0.30,1.50,2.10,0.30,91.00,19.00,79.0,17.85,932.00
"2010-04-13 23:00",2.20,2.70,0.10,1.90,2.20,0.10,56.00,8.00,78.0,18.05,932.00
"2010-04-13 23:10",2.40,3.00,0.20,2.20,2.70,0.20,52.00,3.00,76.0,18.15,932.00
"2010-04-13 23:20",3.00,3.70,0.30,2.80,3.50,0.30,53.00,3.00,75.0,18.15,932.00
"2010-04-13 23:30",3.20,4.00,0.20,2.90,3.70,0.20,51.00,3.00,75.0,18.35,932.00
"2010-04-13 23:40",3.20,3.80,0.20,3.00,3.80,0.20,52.00,5.00,74.0,18.55,932.00
"2010-04-13 23:50",3.10,3.50,0.20,3.00,3.50,0.30,60.00,5.00,73.0,18.55,932.00
"2010-04-14 00:00",2.30,2.60,0.10,1.90,2.40,0.20,58.00,5.00,72.0,18.55,932.00
"2010-04-14 00:10",2.70,3.30,0.20,2.30,3.10,0.30,63.00,7.00,70.0,18.55,932.00
"2010-04-14 00:20",3.20,3.70,0.20,2.80,3.20,0.20,73.00,5.00,70.0,18.55,932.00
"2010-04-14 00:30",3.70,4.90,0.40,3.20,4.30,0.40,78.00,10.00,69.0,18.65,932.00
"2010-04-14 00:40",4.10,5.20,0.70,3.30,4.80,0.70,116.00,15.00,69.0,18.75,932.00
"2010-04-14 00:50",3.10,4.40,0.50,3.00,5.00,0.50,147.00,12.00,69.0,18.75,932.00
"2010-04-14 01:00",3.80,6.60,1.00,3.80,6.20,1.10,141.00,20.00,68.0,18.85,932.00
"2010-04-14 01:10",5.10,6.80,1.10,3.40,5.70,1.00,106.00,14.00,69.0,18.55,932.00
"2010-04-14 01:20",6.70,8.70,1.00,4.30,7.30,1.10,114.00,10.00,68.0,18.95,931.00
"2010-04-14 01:30",7.50,8.90,0.50,5.40,8.30,1.30,114.00,9.00,68.0,18.85,931.00
"2010-04-14 01:40",7.10,8.30,0.50,6.30,7.90,0.60,122.00,5.00,68.0,18.75,931.00
"2010-04-14 01:50",6.20,7.50,0.70,5.90,7.20,0.80,140.00,10.00,69.0,18.75,931.00
"2010-04-14 02:00",6.70,9.30,1.20,6.10,9.10,1.40,154.00,14.00,68.0,18.45,931.00
"2010-04-14 02:10",7.00,9.40,1.00,6.60,9.10,1.10,158.00,22.00,68.0,17.75,931.00
"2010-04-14 02:20",7.20,8.90,1.00,7.10,9.10,1.10,159.00,12.00,69.0,17.85,931.00
"2010-04-14 02:30",7.50,9.40,0.90,7.80,10.00,1.00,162.00,5.00,69.0,18.35,930.00
"2010-04-14 02:40",7.20,9.70,1.00,7.10,9.60,1.10,163.00,7.00,69.0,18.55,930.00
"2010-04-14 02:50",5.90,8.20,1.20,5.70,8.50,1.20,163.00,12.00,70.0,17.95,930.00
"2010-04-14 03:00",6.00,8.10,0.80,6.10,8.20,0.90,167.00,8.00,68.0,17.95,930.00
"2010-04-14 03:10",5.80,8.00,0.90,5.40,8.10,1.10,149.00,13.00,70.0,17.85,930.00
"2010-04-14 03:20",4.10,6.40,1.00,3.90,6.30,0.90,141.00,18.00,70.0,18.55,930.00
"2010-04-14 03:30",3.70,6.10,1.00,2.90,5.00,0.80,132.00,24.00,69.0,19.55,930.00
"2010-04-14 03:40",5.80,8.50,1.40,5.70,8.70,1.40,162.00,10.00,68.0,19.85,930.00
"2010-04-14 03:50",4.90,8.20,1.10,4.60,7.20,1.10,154.00,14.00,68.0,19.35,930.00
"2010-04-14 04:00",5.80,7.90,1.10,5.50,7.80,1.10,158.00,6.00,66.0,19.35,930.00
"2010-04-14 04:10",5.60,7.10,0.80,5.10,6.90,0.80,163.00,13.00,66.0,18.85,930.00
"2010-04-14 04:20",5.20,6.70,0.60,4.90,6.50,0.70,162.00,6.00,67.0,17.85,930.00
"2010-04-14 04:30",5.00,7.00,0.80,4.80,7.10,0.80,140.00,11.00,67.0,18.35,930.00
"2010-04-14 04:40",4.30,6.20,0.80,3.70,5.80,0.90,127.00,16.00,69.0,19.35,930.00
"2010-04-14 04:50",3.90,5.80,0.80,3.20,5.80,0.90,123.00,13.00,68.0,19.75,930.00
"2010-04-14 05:00",3.10,4.40,0.50,2.60,3.80,0.60,111.00,25.00,67.0,20.05,930.00
"2010-04-14 05:10",3.10,4.60,0.60,2.40,3.80,0.60,125.00,11.00,66.0,19.95,930.00
"2010-04-14 05:20",2.30,5.30,1.20,1.90,4.50,1.00,128.00,22.00,65.0,20.05,930.00
"2010-04-14 05:30",2.90,5.70,1.40,2.00,5.40,1.10,108.00,20.00,65.0,19.65,930.00
"2010-04-14 05:40",4.50,6.20,0.60,3.10,4.90,0.70,110.00,11.00,66.0,19.65,930.00
"2010-04-14 05:50",3.40,4.70,0.70,3.00,4.80,0.80,128.00,18.00,66.0,19.75,930.00
"2010-04-14 06:00",2.40,3.80,0.40,2.00,3.80,0.50,123.00,13.00,66.0,19.45,930.00
"2010-04-14 06:10",5.40,7.90,1.30,4.80,7.40,1.50,151.00,12.00,66.0,19.65,930.00
"2010-04-14 06:20",8.60,10.50,1.10,8.10,10.80,1.30,163.00,7.00,65.0,18.75,930.00
"2010-04-14 06:30",9.00,10.90,0.80,8.40,10.70,0.90,150.00,8.00,66.0,17.05,930.00
"2010-04-14 06:40",9.90,11.70,0.70,9.20,11.10,0.70,139.00,4.00,70.0,17.85,930.00
"2010-04-14 06:50",9.20,10.70,0.60,8.30,10.20,0.70,140.00,4.00,69.0,18.65,930.00
"2010-04-14 07:00",8.50,10.10,0.70,7.60,9.70,0.60,135.00,5.00,68.0,18.85,930.00
"2010-04-14 07:10",7.20,8.90,0.60,6.80,8.40,0.70,138.00,5.00,67.0,18.75,931.00
"2010-04-14 07:20",5.80,7.80,0.90,5.00,7.00,0.90,141.00,8.00,66.0,18.65,931.00
"2010-04-14 07:30",6.70,8.20,0.60,5.90,7.70,0.80,129.00,9.00,67.0,18.75,931.00
"2010-04-14 07:40",7.60,9.30,0.80,5.90,7.90,1.00,119.00,5.00,65.0,19.25,931.00
"2010-04-14 07:50",6.70,9.30,1.20,5.40,8.50,1.40,120.00,6.00,65.0,18.95,931.00
"2010-04-14 08:00",7.90,9.70,0.60,5.10,7.90,1.00,113.00,6.00,65.0,19.35,931.00
"2010-04-14 08:10",7.30,8.90,0.60,6.00,7.90,0.90,119.00,5.00,64.0,19.15,931.00
"2010-04-14 08:20",7.40,8.80,0.60,5.00,7.30,1.00,114.00,6.00,64.0,19.45,931.00
"2010-04-14 08:30",6.40,8.40,0.70,4.10,7.30,0.90,111.00,7.00,64.0,19.85,931.00
"2010-04-14 08:40",5.50,6.90,0.60,3.90,6.40,0.90,99.00,12.00,63.0,20.35,931.00
"2010-04-14 08:50",4.80,6.20,0.50,4.60,6.20,0.70,78.00,13.00,61.0,21.25,931.00
"2010-04-14 09:00",5.10,6.60,0.60,5.00,6.50,0.60,65.00,9.00,60.0,21.45,931.00
"2010-04-14 09:10",5.40,6.90,0.60,5.40,6.90,0.60,71.00,10.00,59.0,21.65,931.00
"2010-04-14 09:20",5.50,7.00,0.50,5.40,7.00,0.50,74.00,8.00,58.0,22.15,931.00
"2010-04-14 09:30",5.30,6.90,0.60,5.30,6.90,0.60,73.00,9.00,56.0,22.35,931.00
"2010-04-14 09:40",4.70,5.80,0.40,4.60,6.20,0.50,62.00,9.00,53.0,22.55,931.00
"2010-04-14 09:50",3.60,5.50,0.60,3.50,5.90,0.70,59.00,11.00,50.0,22.95,931.00
"2010-04-14 10:00",3.60,5.00,0.50,3.50,5.00,0.50,51.00,11.00,48.0,23.65,931.00
"2010-04-14 10:10",3.00,4.30,0.50,3.10,4.40,0.50,31.00,15.00,47.0,23.85,931.00
"2010-04-14 10:20",3.20,4.60,0.60,3.10,4.50,0.60,47.00,16.00,46.0,24.25,931.00
"2010-04-14 10:30",2.90,5.80,1.10,2.80,5.50,1.00,42.00,24.00,46.0,24.65,932.00
"2010-04-14 10:40",3.50,5.30,1.00,3.50,5.10,1.00,251.00,21.00,46.0,25.15,932.00
"2010-04-14 10:50",3.30,4.70,0.50,3.30,4.90,0.50,254.00,16.00,46.0,24.85,931.00
"2010-04-14 11:00",3.30,4.40,0.40,3.10,4.30,0.50,252.00,11.00,46.0,25.25,931.00
"2010-04-14 11:10",3.80,5.00,0.40,3.60,5.10,0.50,252.00,14.00,46.0,25.35,931.00
"2010-04-14 11:20",4.40,5.80,0.50,4.10,5.60,0.50,260.00,17.00,46.0,25.35,931.00
"2010-04-14 11:30",4.70,5.90,0.50,4.40,5.60,0.50,256.00,16.00,47.0,24.95,931.00
"2010-04-14 11:40",5.10,6.40,0.50,4.90,6.50,0.50,255.00,16.00,47.0,25.15,931.00
"2010-04-14 11:50",5.20,7.20,0.50,5.00,6.80,0.60,258.00,19.00,45.0,25.35,931.00
"2010-04-14 12:00",5.40,6.80,0.50,5.10,6.80,0.50,262.00,19.00,46.0,25.55,931.00
"2010-04-14 12:10",6.10,7.50,0.40,5.80,7.40,0.40,259.00,20.00,47.0,25.35,931.00
"2010-04-14 12:20",6.30,7.40,0.50,6.10,7.60,0.60,258.00,16.00,51.0,24.65,930.00
"2010-04-14 12:30",6.50,8.70,0.50,6.20,8.20,0.60,263.00,21.00,52.0,24.35,930.00
"2010-04-14 12:40",6.70,8.10,0.60,6.30,7.80,0.60,259.00,18.00,54.0,23.75,930.00
"2010-04-14 12:50",6.60,8.10,0.60,6.40,7.90,0.60,259.00,23.00,56.0,23.85,930.00
"2010-04-14 13:00",6.70,8.20,0.50,6.40,7.70,0.50,261.00,13.00,55.0,23.75,930.00
"2010-04-14 13:10",7.10,8.70,0.50,6.80,8.20,0.50,260.00,13.00,55.0,23.75,929.00
"2010-04-14 13:20",7.30,8.70,0.50,7.00,8.50,0.50,259.00,15.00,58.0,23.25,929.00
"2010-04-14 13:30",7.20,8.80,0.60,6.80,8.40,0.50,264.00,17.00,57.0,22.95,929.00
"2010-04-14 13:40",7.10,9.00,0.60,6.90,8.60,0.60,264.00,22.00,58.0,22.85,929.00
"2010-04-14 13:50",8.00,9.60,0.50,7.60,9.10,0.60,261.00,15.00,59.0,22.75,929.00
"2010-04-14 14:00",8.60,10.20,0.60,8.20,9.70,0.60,256.00,12.00,60.0,22.55,929.00
"2010-04-14 14:10",9.00,11.00,0.80,8.50,11.00,0.70,255.00,12.00,57.0,22.95,929.00
"2010-04-14 14:20",9.10,10.80,0.60,8.70,10.30,0.70,257.00,16.00,57.0,22.85,929.00
"2010-04-14 14:30",8.80,10.70,0.60,8.40,9.90,0.50,252.00,11.00,61.0,22.25,928.00
"2010-04-14 14:40",8.80,10.90,0.70,8.50,10.70,0.70,253.00,19.00,61.0,22.15,928.00
"2010-04-14 14:50",9.10,10.70,0.60,8.60,10.90,0.70,253.00,18.00,61.0,21.95,928.00
"2010-04-14 15:00",9.10,11.60,0.80,8.60,11.10,0.80,255.00,16.00,63.0,21.85,928.00
"2010-04-14 15:10",8.80,10.50,0.60,8.40,10.60,0.60,256.00,22.00,63.0,21.65,928.00
"2010-04-14 15:20",8.80,11.10,0.70,8.40,10.30,0.70,255.00,19.00,63.0,21.65,928.00
"2010-04-14 15:30",8.60,11.80,0.80,8.10,10.90,0.80,252.00,19.00,64.0,21.65,928.00
"2010-04-14 15:40",8.40,10.10,0.60,7.90,9.10,0.50,256.00,20.00,64.0,21.75,928.00
"2010-04-14 15:50",8.80,11.40,0.70,8.20,10.70,0.70,253.00,15.00,63.0,21.65,928.00
"2010-04-14 16:00",8.50,10.90,0.70,8.00,10.50,0.70,252.00,19.00,64.0,21.55,928.00
"2010-04-14 16:10",8.50,11.00,0.90,8.00,11.20,0.90,252.00,20.00,64.0,21.55,928.00
"2010-04-14 16:20",8.70,11.00,0.70,8.10,9.70,0.60,254.00,17.00,65.0,21.75,928.00
"2010-04-14 16:30",9.20,11.50,0.70,8.50,10.30,0.60,250.00,16.00,65.0,21.35,928.00
"2010-04-14 16:40",8.90,10.90,0.70,8.20,10.40,0.70,250.00,9.00,65.0,21.15,928.00
"2010-04-14 16:50",8.10,10.10,0.50,7.50,9.10,0.50,251.00,8.00,66.0,20.85,928.00
"2010-04-14 17:00",8.10,10.20,0.60,7.50,9.00,0.50,258.00,11.00,67.0,20.75,928.00
"2010-04-14 17:10",8.70,10.60,0.60,8.20,10.30,0.50,260.00,9.00,67.0,19.95,928.00
"2010-04-14 17:20",8.70,10.40,0.50,8.10,9.60,0.50,259.00,11.00,68.0,19.35,928.00
"2010-04-14 17:30",9.30,12.10,0.70,8.40,11.40,0.60,256.00,10.00,69.0,18.85,928.00
"2010-04-14 17:40",9.20,12.60,0.80,8.40,10.70,0.70,254.00,8.00,70.0,19.15,928.00
"2010-04-14 17:50",9.20,11.70,0.70,8.30,10.80,0.60,254.00,8.00,70.0,19.55,928.00
"2010-04-14 18:00",9.40,11.90,0.70,8.70,11.60,0.70,254.00,8.00,70.0,19.85,928.00
"2010-04-14 18:10",9.30,11.00,0.70,8.50,10.40,0.60,256.00,8.00,70.0,19.85,928.00
"2010-04-14 18:20",9.10,11.10,0.70,8.30,9.90,0.60,258.00,12.00,71.0,19.65,928.00
"2010-04-14 18:30",9.20,11.80,0.70,8.70,11.10,0.70,257.00,14.00,71.0,19.45,928.00
"2010-04-14 18:40",9.30,11.80,0.80,8.70,10.60,0.70,259.00,13.00,70.0,19.45,928.00
"2010-04-14 18:50",9.30,11.80,0.70,8.50,11.10,0.60,256.00,13.00,72.0,19.45,928.00
"2010-04-14 19:00",9.40,11.90,0.80,8.70,11.40,0.70,258.00,9.00,72.0,19.65,928.00
"2010-04-14 19:10",9.50,11.50,0.70,8.80,10.50,0.60,262.00,11.00,71.0,19.45,928.00
"2010-04-14 19:20",9.90,11.70,0.60,9.10,11.30,0.50,258.00,12.00,71.0,19.25,928.00
"2010-04-14 19:30",9.30,11.50,0.60,8.40,10.90,0.50,260.00,14.00,72.0,18.75,928.00
"2010-04-14 19:40",9.50,12.40,0.60,8.60,10.40,0.50,255.00,11.00,72.0,18.55,929.00
"2010-04-14 19:50",9.40,11.50,0.70,8.40,10.10,0.60,257.00,14.00,72.0,18.25,929.00
"2010-04-14 20:00",8.70,10.90,0.60,7.90,9.30,0.50,257.00,9.00,73.0,17.95,929.00
"2010-04-14 20:10",8.80,10.60,0.70,7.90,10.10,0.50,257.00,12.00,73.0,17.55,929.00
"2010-04-14 20:20",8.80,12.10,0.80,8.10,10.60,0.70,256.00,10.00,72.0,17.95,929.00
"2010-04-14 20:30",9.00,11.60,0.70,8.30,10.50,0.60,253.00,10.00,72.0,18.55,929.00
"2010-04-14 20:40",8.90,12.10,0.90,8.20,11.00,0.80,252.00,10.00,72.0,18.65,929.00
"2010-04-14 20:50",8.10,10.50,0.90,7.40,10.00,0.90,258.00,11.00,72.0,18.75,930.00
"2010-04-14 21:00",5.80,7.40,0.50,5.30,7.00,0.50,262.00,11.00,72.0,18.25,930.00
"2010-04-14 21:10",4.80,6.90,0.90,4.30,6.20,0.90,263.00,13.00,73.0,18.35,930.00
"2010-04-14 21:20",3.20,4.90,0.70,2.90,4.40,0.60,294.00,22.00,73.0,18.75,930.00
"2010-04-14 21:30",2.30,3.50,0.50,2.20,3.30,0.50,301.00,17.00,72.0,18.75,930.00
"2010-04-14 21:40",3.80,5.20,0.40,3.50,5.10,0.40,281.00,10.00,73.0,18.85,930.00
"2010-04-14 21:50",4.40,6.20,0.40,3.90,5.00,0.40,260.00,11.00,72.0,18.85,930.00
"2010-04-14 22:00",3.90,5.30,0.50,3.20,4.70,0.50,273.00,10.00,72.0,18.95,930.00
"2010-04-14 22:10",2.20,3.40,0.50,1.50,2.70,0.70,281.00,15.00,72.0,18.45,930.00
"2010-04-14 22:20",1.30,2.40,0.60,0.70,1.30,0.20,247.00,17.00,73.0,17.85,931.00
"2010-04-14 22:30",1.30,1.90,0.20,0.80,1.50,0.30,285.00,35.00,73.0,17.55,931.00
"2010-04-14 22:40",1.80,2.20,0.20,1.60,1.90,0.20,339.00,12.00,74.0,17.95,931.00
"2010-04-14 22:50",1.90,2.90,0.30,1.90,3.10,0.30,354.00,23.00,73.0,18.65,931.00
"2010-04-14 23:00",2.20,2.80,0.30,1.90,2.40,0.20,42.00,3.00,73.0,19.35,931.00
"2010-04-14 23:10",1.80,2.40,0.30,1.70,2.30,0.30,49.00,10.00,72.0,19.55,931.00
"2010-04-14 23:20",1.60,2.30,0.30,1.40,2.00,0.40,85.00,30.00,72.0,19.55,931.00
"2010-04-14 23:30",1.50,2.10,0.20,1.30,2.60,0.40,97.00,25.00,71.0,19.25,931.00
"2010-04-14 23:40",1.80,2.30,0.20,1.10,1.70,0.30,80.00,26.00,72.0,19.15,931.00
"2010-04-14 23:50",2.10,2.60,0.30,1.40,1.90,0.30,52.00,19.00,71.0,19.15,931.00
"2010-04-15 00:00",2.40,3.00,0.20,1.80,2.40,0.20,68.00,10.00,72.0,19.55,931.00
"2010-04-15 00:10",2.20,3.50,0.60,2.40,3.70,0.80,122.00,11.00,71.0,19.65,931.00
"2010-04-15 00:20",2.70,4.50,0.80,2.20,4.00,0.70,108.00,11.00,70.0,19.45,931.00
"2010-04-15 00:30",2.30,4.40,0.80,2.00,4.40,0.90,93.00,12.00,70.0,19.25,931.00
"2010-04-15 00:40",2.10,3.40,0.60,2.50,3.30,0.60,128.00,14.00,70.0,19.55,931.00
"2010-04-15 00:50",2.70,3.70,0.30,2.20,3.30,0.40,108.00,15.00,69.0,19.45,930.00
"2010-04-15 01:00",2.80,4.30,0.50,2.40,3.80,0.30,61.00,12.00,68.0,19.55,930.00
"2010-04-15 01:10",2.90,4.30,0.70,2.70,4.80,0.70,55.00,9.00,67.0,19.65,930.00
"2010-04-15 01:20",3.10,4.40,0.40,2.80,4.30,0.60,84.00,16.00,67.0,19.75,930.00
"2010-04-15 01:30",2.50,3.80,0.40,1.90,3.70,0.40,103.00,14.00,66.0,19.45,930.00
"2010-04-15 01:40",2.90,4.30,0.50,2.50,4.30,0.70,95.00,13.00,65.0,19.25,930.00
"2010-04-15 01:50",3.00,3.90,0.40,2.20,4.00,0.50,103.00,12.00,65.0,19.15,930.00
